complete,unique_identifier,checkmark_completed,status,century,year_to_display,year_to_sort,place,revolt_name,description,encoded_description,citations,resource_links,video_link,latitude,longitude,latlong_status,presentation_folder,notes,remediation,graphic_artists
FALSE,7fP79m,FALSE,,1800,1858,1858,"Oberlin, Ohio",,"(insert image) FUGITIVE SLAVE ACT OF 1850 allowed ""slave owners"" to recapture Africans even if they were living in a free state, also made Federal overnment responsible for aiding! ""In what became known as the Oberlin-Welling rescue, a group of antislavery townspeople from Oberlin, Ohio, forcibly free runaway slave John Price from his capturers; although Price is freed, some of his rescuers are indicted for violating the Fugitive Slave Act.""",,"Raymond James Krobn in Encyclopedia of Slave Resistance and Rebellion, Junius Rodriguez ,eds. Greenwood Press: 2006 pp.357-361.                                                                                                    Image source : https://www.nps.gov/liho/learn/historyculture/underground-railroad.htm A print made in 1850 condemning the Fugitive Slave Law
(From Library of Congress)
",https://ohiohistorycentral.org/w/index.php?title=Oberlin-Wellington_Rescue_Case,,41.29393,-82.21737,Precise,https://drive.google.com/drive/folders/1Ftrylr2I-M3W_-IAUJhQV8EtAJhy9L0o?usp=share_link,,,
FALSE,cLMDTE,FALSE,Needs remediation (see Remediation column),1800,1858-1868,1858,"Lesotho, South Africa",Basotho Wars,"Series of wars between the Basotho and the whites, first with the British where they were victorious over the British who then conceded the Orange Free State to the Boers who would later defeat the Basotho.",,https://www.sahistory.org.za/article/basotho-wars-1858-1868.   ,https://www.sahistory.org.za/article/basotho-wars-1858-1868,,-29.56193,28.41494,Precise,https://drive.google.com/drive/folders/1P3uUkWJiP-F22aRW27R6BZNLseUxNN8h?usp=share_link,Image source not found yet,Missing/inaccurate image source,
FALSE,ms8KIu,FALSE,,1800,1859,1859,"Wilberforce, Ohio",,"(insert image) Martin Delany, first Black nationalist, writes ""Blake, or the Huts of America, the story of a black man who seeks to foment slave rebellion in Cuba and the U.S. South ",,"Image source: https://www.blackpast.org/african-american-history/delany-major-martin-robison-1812-1885/ Martin Robison Delany(Public domain).                                                                                                                                                                                         South Encyclopedia of Slave Resistance and Rebellion, Junius Rodriguez ,eds. Greenwood Press: 2006:, pp. 158-160",https://www.hmdb.org/m.asp?m=120157,,39.71617,-83.8777,Precise,https://drive.google.com/drive/folders/1aZcQHT1XHBKbTd1a6e1L2EiICahlzuIC?usp=share_link,,,
FALSE,3Kjh5B,FALSE,Needs remediation (see Remediation column),1800,1859,1859,"Harpers Ferry, Virginia",,John Brown's Raid,,,http://investigatinghistory.ashp.cuny.edu/m5.html https://youtu.be/11gevEoaJsk https://www.history.com/this-day-in-history/john-browns-raid-on-harpers-ferry,,39.32544,-77.73889,Precise,,Not found in folder but in map. little detail,No folder. No citations,
FALSE,7ixaHB,FALSE,,1800,1860,1860,"Wase, Nigeria",,"(insert image) ""(A) large group of plantation slaves...rebelled against their Muslim ruler and received assistance from neighboring non-Muslim tribes...""eventually negotiated and established their own community.",,"Johannes Postma, Slave Revolts, Westport: Greenwich, 2008, pp. 42-43. Image source: https://www.dw.com/en/how-are-gulf-countries-coming-to-terms-with-their-history-of-slavery/a-60686264
L'Illustration (Paris), Vol. 14, 1849, p. 136. Slave Coffle, East Africa, Upper Nile region, 1840s
(Public domain)
",,,9.09464,9.96047,Precise,https://drive.google.com/drive/folders/1HDmSGmN8h3V9g7R9uH_VL-vBt8Lgb7rZ?usp=share_link,,,
FALSE,LMyVJQ,FALSE,Needs remediation (see Remediation column),1800,1860,1860,"Dallas, Denton and Pilot Point,Texas",,"A series of fires in various parts of Texas aroused the suspicion of the enslavers of an insurrection. The plan that was uncovered was devised by Blacks and some abolitionists to burn down many structures and assassinate the whites. Once Northern Texas was disabled they would move to destroy the munitions in Dallas. At that point Blacks from surrounding areas would be brought into finally cripple the state. This plot resulted in a ""fastening down"" on the movements of Blacks within the state.",,"The Constitutional [Alexandria, LA], August 13, 1860.","https://en.wikipedia.org/wiki/Texas_slave_insurrection_panic_of_1860#:~:text=The%20Texas%20slave%20insurrection%20panic,coordinated%20arson%20and%20slave%20rebellion.",,33.03433,-96.94669,Approximate,https://drive.google.com/drive/folders/1HBlbISUMcrJ5H5DPM0c4kCcmG5MlqJJ2?usp=share_link,Image citation not found,No citations. Missing/inaccurate image source (image 1),
FALSE,bnjrNh,FALSE,,1800,1861,1861,"Adams County, Mississippi",,"(insert image)Master overheard conspiracy. It was led by the ""fancy boys"", carraige drivers and trusted servants who received ""too much liberty"". Whites thought they were going to rise to murder the whites and get their mistresses for wives. Eight were hung, two shipped to death and twenty more hung. Letter from John McFarland a New Orleans businessman in Kerry Walles, American slave Revolts and Conspiracies, p. 233.",,Image source: https://research.colonialwilliamsburg.org/Foundation/journal/Winter05-06/conspiracy.cfm,https://archive.nytimes.com/opinionator.blogs.nytimes.com/2011/09/15/rumors-of-revolt/,,31.53053,-91.2891,Precise,https://drive.google.com/drive/folders/1E9nWmp8Y0v5X-ScW_fP-MISEqARLQdal?usp=share_link,Words don't match,,
FALSE,cHMpxq,FALSE,,1800,1861,1861,New York (en route to a Confederate port),,(insert image) William Tillman was part of a crew on a ship that sailed from New York that was captured by the Confederate. The Privateers threatened to sell him into slavery so he organized a revolt and killed them. The ship was returned to New York and he later received a reward.,,"Image: William Tillman. (2022, February 1). In Wikipedia. https://en.wikipedia.org/wiki/William_Tillman ","William Tillman. (2022, February 1). In Wikipedia. https://en.wikipedia.org/wiki/William_Tillman https://gcaptain.com/black-history-month-from-cook-to-captain-to-hero-the-story-of-william-tillman/",,40.30775,-72.92589,Approximate,https://drive.google.com/drive/folders/1vZy4A-pCaukc9i9jf0dHCpAzGtwYzZji?usp=share_link,,,
FALSE,9HBYk5,FALSE,Needs remediation (see Remediation column),1800,1862,1862,"Charleston, South Carolina",,Robert Smalls loaded confederate ship with slaves and delivered ship to Union fleet,,,https://video.whyy.org/video/african-americans-many-rivers-cross-robert-smalls-daring-escape/,,,,,,Not found in folder,No folder. No citations. Missing/inaccurate lat/long,
FALSE,fhyuiH,FALSE,,1800,1863,1863,"Beufort, South Carolina",,"(insert image) On June 2, 1863, Harriet Tubman, under the command of Union Colonel James Montgomery, became the first woman to lead a major military operation in the United States when she and 150 African American Union soldiers rescued more than 700 slaves in the Combahee Ferry Raid during the Civil War.",,"Image source: https://www.blackpast.org/african-american-history/combahee-river-raid-june-2-1863/ Raid of Second South Carolina Volunteers, Harper's Weekly, July 4, 1863, p. 429(Public domain)",https://www.history.com/news/harriet-tubman-combahee-ferry-raid-civil-war,,32.43158,-80.66982,Precise,https://drive.google.com/drive/folders/1nqiej9daVdB4AB7id3JCrVtU2V6_iSJk?usp=share_link,,,
FALSE,gjXA5A,TRUE,Needs remediation (see Remediation column),1800,1865,1865,"Morant Bay, Jamaica",Morant Bay Rebellion,"Slavery had technically ended in the British colonies in 1834 but was followed by a system of Apprenticeship where the formerly enslaved had to work for depressed wages, secure resources that were provided under slavery and engage in the same type of labor from slavery. Many left the plantations and settled their own farms or merchant enterprises. The Morant Bay Rebellion was initiated by a group of Afro-Jamaicans who had been freed from slavery in the 1830's and had settled on land owned by a white. Litigation ensued and the Afro-Jamaicans were told they had to bear the court costs. Enraged, they returned to the land in question and squatted. Reverend Paul Bogle got involved in the protest, that led to the courthouse being burned down and the looting of properties. Hysteria from previous revolts loomed so what began ""...as a local protest concerning taxes and larceny resulted in the death of 350 toilers, the executions of Paul Bogle and George William Gordon on charges of sedition and the termination of local government. ",,"John W. Pulis in Encyclopedia of Slave Resistance and Rebellion, Junius Rodriguez ,eds. Greenwood Press: 2006:, pp. 331-333.",https://youtu.be/BEH7fBz4K00 https://en.wikipedia.org/wiki/Morant_Bay_rebellion,,17.88939,-76.38991,Precise,,video downloaded into blackdiaspora,No folder. No citations,
FALSE,9Cy4gt,FALSE,,1800,1866,1866,Liberia,,"(insert image)""...plantation slaves seized control of both their plantation and neighboring town to protest the unprecedented sale of domestic slaves."" ",,"Image :https://digital.librarycompany.org/islandora/object/Islandora%3A2908  Blacks from the Mayombe forest, From Library Company of Philadelphia| Books & Other Texts | Rare | U Afri Grand 10198.D v 2 p 48 Accession number: 10198.D(Public domain).
Source: Johannes Postma, Slave Revolts, Westport: Greenwich, 2008, p.42",,,6.42805,-9.42949,Approximate,https://drive.google.com/drive/folders/16fqTeiwXf84XuCowfAnxyvzXk7rykDIW?usp=share_link,,,
FALSE,meWJlg,TRUE,Needs remediation (see Remediation column),1800,1868,1868,Puerto Rico,Grito de Lares Revolt,"September 1868 Revolt El Grito de Lares against Spanish rule source: slave revolts in Puerto Rico by Guillermo A. Baralt This rebellion was against Spanish repression and contained members from all sectors of society including slaves.(image 1) On September 29, 1868 the rebels attacked a town of Lares and took over and all slaves who had joined were declared free citizens.(image 2) The Spanish militia surprised them and 475 rebels were arrested and received a penalty of death. However, the new governor dictated a general amnesty in 1869 and all prisoners were released. (image 3)(image 4)( image 5) (image 6)",,"• image1:https://ia802607.us.archive.org/32/items/reportofmilitary00puer/reportofmilitary00puer.pdf • image2:https://www.britannica.com/topic/slavery-sociology/images-videos#/media/1/548305/141626 • Image 3: https://twitter.com/americas_crimes/status/1054264549753450496 • Image 5: https://www.pinterest.com/pin/276619602097243455/ Negro house in Puerto Rico • Image 6: https://digitalcollections.nypl.org/items/58640bb0-6c2c-0132-28b2-58d385a7bbd0 (Public domain) • Image 7: Book cover of ""Slave Revolts in Puerto Rico: Conspiracies and Uprisings, 1795-1873,"" by Guillermo A. Baralt. Source:https://www.loc.gov/collections/puerto-rico-books-and-pamphlets/articles-and-essays/nineteenth-century-puerto-rico/rebellion-of-1868/",http://www.jibaros.com/history.htm https://www.loc.gov/collections/puerto-rico-books-and-pamphlets/articles-and-essays/nineteenth-century-puerto-rico/rebellion-of-1868/,,18.28863,-66.87818,Approximate,https://drive.google.com/drive/folders/1g2jBZlrtFctExzerOtMhWRDQlXjNg7nk?usp=share_link,Voiceover by Torres brothers-convert to MP4,"Missing/inaccurate image source (image 4, image 7)",Muthi
FALSE,A53Yf4,TRUE,Needs remediation (see Remediation column),1800,1868,1868,"Chatham County, Georgia",Ogeechee Insurrection,"Two hundred members of the Ogeechee Home Guards of rice workers and forest squatters drove plantation overseers off their lands and occupied land with arms and manifestos. They set up communication networks, accumulating weapons, materials and expropriating crops to fund their actions. Neal Shirley and SaraLee Stafford, Dixie Be Damned: 300 Years of Insurrection in the American South. ",,"Oakland, CA: AK Press, 2015, p. 65.",,,31.99941,-81.1196,Precise,,Not found in folder,No folder. No citations,
